rec_est_id;rec_month;rec_month_part;rec_year_part;rec_month_mf_antecipated;rec_month_mf_not_antecipated;rec_month_mf;rec_previous_month_mf;rec_previous_month_mf_delta;rec_month_qtd_mov;rec_previous_month_qtd_mov;rec_previous_month_qtd_mov_delta;rec_month_ticket_medio;rec_monthly_category;rec_registered_month;tx_est_id;mes;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef;ano
1;2022-01-01;1;2022;838.8;0.0;838.8;0.0;838.8;5;0;5;167.76;5;24.0;1;1;1;0;0;0;0;0;0;2022
1;2022-02-01;2;2022;7802.59;0.0;7802.59;838.8;6963.79;93;5;88;83.9;3;25.0;1;2;1;0;0;0;0;0;0;2022
1;2022-03-01;3;2022;2.0;0.0;2.0;7802.59;-7800.59;2;93;-91;1.0;3;26.0;1;3;0;0;1;0;0;0;0;2022
1;2022-04-01;4;2022;0.0;1000.0;1000.0;2.0;998.0;1;2;-1;1000.0;3;27.0;1;4;0;0;0;0;1;0;0;2022
1;2022-05-01;5;2022;0.0;1165.74;1165.74;1000.0;165.74;2;1;1;582.87;3;28.0;1;5;0;1;0;0;0;0;1;2022
1;2022-06-01;6;2022;0.0;10.56;10.56;1165.74;-1155.18;1;2;-1;10.56;3;29.0;1;6;0;0;0;0;0;0;1;2022
1;2022-07-01;7;2022;0.0;0.0;0.0;10.56;-10.56;0;1;-1;0.0;4;30.0;1;7;0;0;0;0;0;0;1;2022
1;2022-12-01;12;2022;2964.88;114324.66;117289.54;11202.27;106087.27;14;11;3;8377.82;3;35.0;1;12;1;1;0;0;0;0;0;2022
1;2023-01-01;1;2023;1082.19;0.0;1082.19;117289.54;-116207.35;1;14;-13;1082.19;3;36.0;1;1;1;0;0;0;0;0;0;2023
1;2023-02-01;2;2023;0.0;0.0;0.0;1082.19;-1082.19;0;1;-1;0.0;4;37.0;1;2;0;1;1;0;0;0;0;2023
49;2022-01-01;1;2022;666.1;0.0;666.1;0.0;666.1;12;0;12;55.51;5;45.0;49;1;0;0;0;0;1;0;0;2022
49;2022-02-01;2;2022;187.0;0.0;187.0;666.1;-479.1;2;12;-10;93.5;3;46.0;49;2;0;0;0;0;1;0;0;2022
49;2022-05-01;5;2022;2.6;0.0;2.6;0.0;2.6;1;0;1;2.6;5;49.0;49;5;0;0;0;0;1;0;0;2022
49;2023-01-01;1;2023;99.0;0.0;99.0;0.0;99.0;1;0;1;99.0;5;57.0;49;1;0;0;0;0;1;0;0;2023
109;2023-02-01;2;2023;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;2;55.0;109;2;0;0;1;0;0;0;0;2023
113;2022-01-01;1;2022;6937.2;0.0;6937.2;5580.5;1356.7;71;76;-5;97.71;3;42.0;113;1;0;0;0;0;1;0;0;2022
113;2022-02-01;2;2022;11971.91;0.0;11971.91;6937.2;5034.71;113;71;42;105.95;3;43.0;113;2;0;0;0;0;1;0;0;2022
113;2022-03-01;3;2022;8202.1;0.0;8202.1;11971.91;-3769.81;114;113;1;71.95;3;44.0;113;3;0;0;0;0;1;0;0;2022
113;2022-04-01;4;2022;7703.7;0.0;7703.7;8202.1;-498.4;94;114;-20;81.95;3;45.0;113;4;0;0;0;0;1;0;0;2022
113;2022-05-01;5;2022;15324.4;0.0;15324.4;7703.7;7620.7;120;94;26;127.7;3;46.0;113;5;0;0;0;0;1;0;0;2022
113;2022-06-01;6;2022;16683.1;0.0;16683.1;15324.4;1358.7;120;120;0;139.03;3;47.0;113;6;0;0;0;0;1;0;0;2022
113;2022-07-01;7;2022;14557.6;0.0;14557.6;16683.1;-2125.5;90;120;-30;161.75;3;48.0;113;7;0;0;0;0;1;0;0;2022
113;2022-08-01;8;2022;14159.3;0.0;14159.3;14557.6;-398.3;88;90;-2;160.9;3;49.0;113;8;0;0;0;0;1;0;0;2022
113;2022-09-01;9;2022;7896.1;0.0;7896.1;14159.3;-6263.2;76;88;-12;103.9;3;50.0;113;9;0;0;0;0;1;0;0;2022
113;2022-10-01;10;2022;8781.8;0.0;8781.8;7896.1;885.7;66;76;-10;133.06;3;51.0;113;10;0;0;0;0;1;0;0;2022
113;2022-11-01;11;2022;6094.09;0.0;6094.09;8781.8;-2687.71;61;66;-5;99.9;3;52.0;113;11;0;0;0;0;1;0;0;2022
113;2022-12-01;12;2022;11371.9;0.0;11371.9;6094.09;5277.81;85;61;24;133.79;3;53.0;113;12;0;0;0;0;1;0;0;2022
113;2023-01-01;1;2023;16915.42;0.0;16915.42;11371.9;5543.52;122;85;37;138.65;3;54.0;113;1;0;0;0;0;1;0;0;2023
113;2023-02-01;2;2023;1173.2;0.0;1173.2;16915.42;-15742.22;9;122;-113;130.36;3;55.0;113;2;0;0;0;0;1;0;0;2023
115;2022-01-01;1;2022;7511.4;0.0;7511.4;14034.9;-6523.5;92;171;-79;81.65;3;42.0;115;1;0;0;0;0;1;0;0;2022
115;2022-02-01;2;2022;6213.6;0.0;6213.6;7511.4;-1297.8;97;92;5;64.06;3;43.0;115;2;0;0;0;0;1;0;0;2022
115;2022-03-01;3;2022;9086.5;0.0;9086.5;6213.6;2872.9;142;97;45;63.99;3;44.0;115;3;0;0;0;0;1;0;0;2022
115;2022-04-01;4;2022;4614.5;0.0;4614.5;9086.5;-4472.0;85;142;-57;54.29;3;45.0;115;4;0;0;0;0;1;0;0;2022
120;2022-01-01;1;2022;13746.05;0.0;13746.05;67782.7;-54036.65;115;581;-466;119.53;3;42.0;120;1;0;0;0;0;1;0;0;2022
120;2022-02-01;2;2022;11121.9;0.0;11121.9;13746.05;-2624.15;117;115;2;95.06;3;43.0;120;2;0;0;0;0;1;0;0;2022
120;2022-03-01;3;2022;9672.1;0.0;9672.1;11121.9;-1449.8;99;117;-18;97.7;3;44.0;120;3;0;0;0;0;1;0;0;2022
120;2022-04-01;4;2022;5296.4;0.0;5296.4;9672.1;-4375.7;61;99;-38;86.83;3;45.0;120;4;0;0;0;0;1;0;0;2022
120;2022-05-01;5;2022;7162.5;0.0;7162.5;5296.4;1866.1;84;61;23;85.27;3;46.0;120;5;0;0;0;0;1;0;0;2022
120;2022-06-01;6;2022;9646.7;0.0;9646.7;7162.5;2484.2;74;84;-10;130.36;3;47.0;120;6;0;0;0;0;1;0;0;2022
120;2022-07-01;7;2022;9544.5;0.0;9544.5;9646.7;-102.2;81;74;7;117.83;3;48.0;120;7;0;0;0;0;1;0;0;2022
120;2022-08-01;8;2022;9777.75;0.0;9777.75;9544.5;233.25;97;81;16;100.8;3;49.0;120;8;0;0;0;0;1;0;0;2022
120;2022-09-01;9;2022;5613.96;0.0;5613.96;9777.75;-4163.79;69;97;-28;81.36;3;50.0;120;9;0;0;0;0;1;0;0;2022
120;2022-10-01;10;2022;4949.02;0.0;4949.02;5613.96;-664.94;55;69;-14;89.98;3;51.0;120;10;0;0;0;0;1;0;0;2022
120;2022-11-01;11;2022;2035.8;0.0;2035.8;4949.02;-2913.22;20;55;-35;101.79;3;52.0;120;11;0;0;0;0;1;0;0;2022
121;2022-01-01;1;2022;10681.0;0.0;10681.0;11824.4;-1143.4;84;87;-3;127.15;3;26.0;121;1;0;0;0;0;1;0;0;2022
204;2021-02-01;2;2021;921.0;0.0;921.0;810.0;111.0;4;2;2;230.25;3;30.0;204;2;0;0;0;0;1;0;0;2021
204;2021-03-01;3;2021;550.8;0.0;550.8;921.0;-370.2;2;4;-2;275.4;3;31.0;204;3;0;0;0;0;1;0;0;2021
275;2022-01-01;1;2022;3596.0;0.0;3596.0;9665.0;-6069.0;11;26;-15;326.91;3;41.0;275;1;0;0;0;0;1;0;0;2022
275;2022-02-01;2;2022;4857.5;0.0;4857.5;3596.0;1261.5;15;11;4;323.83;3;42.0;275;2;0;0;0;0;1;0;0;2022
276;2022-01-01;1;2022;25670.0;0.0;25670.0;69289.0;-43619.0;23;63;-40;1116.09;3;41.0;276;1;0;0;0;0;1;0;0;2022
276;2022-02-01;2;2022;22709.0;0.0;22709.0;25670.0;-2961.0;27;23;4;841.07;3;42.0;276;2;0;0;0;0;1;0;0;2022
276;2022-03-01;3;2022;30392.0;0.0;30392.0;22709.0;7683.0;30;27;3;1013.07;3;43.0;276;3;0;0;0;0;1;0;0;2022
276;2022-04-01;4;2022;54452.0;1050.0;55502.0;30392.0;25110.0;52;30;22;1067.35;3;44.0;276;4;0;1;0;0;1;0;0;2022
276;2022-05-01;5;2022;61988.0;0.0;61988.0;55502.0;6486.0;52;52;0;1192.08;3;45.0;276;5;0;0;0;0;1;0;0;2022
276;2022-06-01;6;2022;47660.0;0.0;47660.0;61988.0;-14328.0;28;52;-24;1702.14;3;46.0;276;6;0;0;0;0;1;0;0;2022
276;2022-07-01;7;2022;61710.0;0.0;61710.0;47660.0;14050.0;46;28;18;1341.52;3;47.0;276;7;0;0;0;0;1;0;0;2022
276;2022-08-01;8;2022;70485.0;0.0;70485.0;61710.0;8775.0;46;46;0;1532.28;3;48.0;276;8;0;0;0;0;1;0;0;2022
276;2022-09-01;9;2022;40070.0;0.0;40070.0;70485.0;-30415.0;30;46;-16;1335.67;3;49.0;276;9;0;0;0;0;1;0;0;2022
276;2022-10-01;10;2022;44730.0;0.0;44730.0;40070.0;4660.0;33;30;3;1355.45;3;50.0;276;10;0;0;0;0;1;0;0;2022
276;2022-11-01;11;2022;76376.0;0.0;76376.0;44730.0;31646.0;56;33;23;1363.86;3;51.0;276;11;0;0;0;0;1;0;0;2022
276;2022-12-01;12;2022;84572.0;0.0;84572.0;76376.0;8196.0;64;56;8;1321.44;3;52.0;276;12;0;0;0;0;1;0;0;2022
276;2023-01-01;1;2023;28990.0;0.0;28990.0;84572.0;-55582.0;25;64;-39;1159.6;3;53.0;276;1;0;0;0;0;1;0;0;2023
276;2023-02-01;2;2023;3040.0;0.0;3040.0;28990.0;-25950.0;3;25;-22;1013.33;3;54.0;276;2;0;0;0;0;1;0;0;2023
280;2021-03-01;3;2021;900.0;0.0;900.0;0.0;900.0;4;0;4;225.0;5;31.0;280;3;0;0;0;0;1;0;0;2021
280;2021-04-01;4;2021;1409.0;0.0;1409.0;900.0;509.0;10;4;6;140.9;3;32.0;280;4;0;0;0;0;1;0;0;2021
280;2021-05-01;5;2021;600.0;0.0;600.0;1409.0;-809.0;5;10;-5;120.0;3;33.0;280;5;0;0;0;0;1;0;0;2021
280;2021-06-01;6;2021;735.0;0.0;735.0;600.0;135.0;5;5;0;147.0;3;34.0;280;6;0;0;0;0;1;0;0;2021
282;2022-02-01;2;2022;911.3;0.0;911.3;0.0;911.3;3;0;3;303.77;5;42.0;282;2;0;0;0;0;1;0;0;2022
299;2022-01-01;1;2022;11768.0;0.0;11768.0;21315.0;-9547.0;39;55;-16;301.74;3;41.0;299;1;0;0;0;0;1;0;0;2022
301;2021-02-01;2;2021;0.0;29642.84;29642.84;34521.45;-4878.61;155;166;-11;191.24;3;11.0;301;2;0;0;0;0;1;0;0;2021
301;2021-03-01;3;2021;6527.4;21380.09;27907.49;29642.84;-1735.35;137;155;-18;203.7;3;12.0;301;3;0;0;0;0;1;0;0;2021
301;2021-03-01;3;2021;6527.4;21380.09;27907.49;29642.84;-1735.35;137;155;-18;203.7;3;12.0;301;3;0;1;0;0;0;0;0;2021
301;2021-04-01;4;2021;863.0;46039.18;46902.18;27907.49;18994.69;190;137;53;246.85;3;13.0;301;4;0;0;0;0;1;0;0;2021
301;2021-04-01;4;2021;863.0;46039.18;46902.18;27907.49;18994.69;190;137;53;246.85;3;13.0;301;4;0;1;0;0;0;0;0;2021
301;2021-05-01;5;2021;676.0;43023.84;43699.84;46902.18;-3202.34;198;190;8;220.71;3;14.0;301;5;0;1;0;0;0;0;0;2021
301;2021-05-01;5;2021;676.0;43023.84;43699.84;46902.18;-3202.34;198;190;8;220.71;3;14.0;301;5;0;0;0;0;1;0;0;2021
301;2021-06-01;6;2021;0.0;31773.3;31773.3;43699.84;-11926.54;184;198;-14;172.68;3;15.0;301;6;0;0;0;0;1;0;0;2021
301;2021-07-01;7;2021;535.94;44772.55;45308.49;31773.3;13535.19;201;184;17;225.42;3;16.0;301;7;0;0;0;0;1;0;0;2021
301;2021-07-01;7;2021;535.94;44772.55;45308.49;31773.3;13535.19;201;184;17;225.42;3;16.0;301;7;0;1;0;0;0;0;0;2021
301;2021-08-01;8;2021;0.0;11379.2;11379.2;45308.49;-33929.29;63;201;-138;180.62;3;17.0;301;8;0;0;0;0;1;0;0;2021
311;2021-02-01;2;2021;2017.8;1176.0;3193.8;3706.51;-512.71;14;17;-3;228.13;3;7.0;311;2;0;0;0;0;1;0;0;2021
311;2021-02-01;2;2021;2017.8;1176.0;3193.8;3706.51;-512.71;14;17;-3;228.13;3;7.0;311;2;0;1;0;0;0;0;0;2021
311;2021-03-01;3;2021;2434.18;0.0;2434.18;3193.8;-759.62;3;14;-11;811.39;3;8.0;311;3;0;0;0;0;1;0;0;2021
326;2021-02-01;2;2021;3540.0;0.0;3540.0;2249.0;1291.0;4;2;2;885.0;3;29.0;326;2;0;0;0;0;1;0;0;2021
326;2021-03-01;3;2021;5339.99;0.0;5339.99;3540.0;1799.99;4;4;0;1335.0;3;30.0;326;3;0;0;0;0;1;0;0;2021
326;2021-04-01;4;2021;180.0;0.0;180.0;5339.99;-5159.99;1;4;-3;180.0;3;31.0;326;4;0;0;0;0;1;0;0;2021
326;2021-07-01;7;2021;3679.2;0.0;3679.2;0.0;3679.2;6;0;6;613.2;5;34.0;326;7;0;0;0;0;1;0;0;2021
326;2021-08-01;8;2021;2200.0;0.0;2200.0;3679.2;-1479.2;2;6;-4;1100.0;3;35.0;326;8;0;0;0;0;1;0;0;2021
326;2021-09-01;9;2021;430.0;0.0;430.0;2200.0;-1770.0;1;2;-1;430.0;3;36.0;326;9;0;0;0;0;1;0;0;2021
326;2021-10-01;10;2021;948.9;0.0;948.9;430.0;518.9;3;1;2;316.3;3;37.0;326;10;0;0;0;0;1;0;0;2021
326;2021-11-01;11;2021;758.0;0.0;758.0;948.9;-190.9;1;3;-2;758.0;3;38.0;326;11;0;0;0;0;1;0;0;2021
326;2021-12-01;12;2021;878.0;0.0;878.0;758.0;120.0;1;1;0;878.0;3;39.0;326;12;0;0;0;0;1;0;0;2021
331;2021-02-01;2;2021;4032.2;0.0;4032.2;2239.0;1793.2;54;62;-8;74.67;3;29.0;331;2;0;0;0;0;1;0;0;2021
331;2021-03-01;3;2021;4022.85;500.0;4522.85;4032.2;490.65;70;54;16;64.61;3;30.0;331;3;0;0;0;0;1;0;0;2021
331;2021-04-01;4;2021;2743.05;0.0;2743.05;4522.85;-1779.8;71;70;1;38.63;3;31.0;331;4;0;0;0;0;1;0;0;2021
331;2021-05-01;5;2021;5529.75;0.0;5529.75;2743.05;2786.7;90;71;19;61.44;3;32.0;331;5;0;0;0;0;1;0;0;2021
331;2021-06-01;6;2021;2946.0;0.0;2946.0;5529.75;-2583.75;35;90;-55;84.17;3;33.0;331;6;0;0;0;0;1;0;0;2021
335;2021-02-01;2;2021;96507.05;0.0;96507.05;95625.13;881.92;59;48;11;1635.71;3;29.0;335;2;0;1;0;0;0;0;0;2021
335;2021-02-01;2;2021;96507.05;0.0;96507.05;95625.13;881.92;59;48;11;1635.71;3;29.0;335;2;0;0;0;0;1;0;0;2021
335;2021-03-01;3;2021;105016.5;1150.0;106166.5;96507.05;9659.45;56;59;-3;1895.83;3;30.0;335;3;0;0;0;0;1;0;0;2021
335;2021-03-01;3;2021;105016.5;1150.0;106166.5;96507.05;9659.45;56;59;-3;1895.83;3;30.0;335;3;0;1;0;0;0;0;0;2021
335;2021-04-01;4;2021;52198.6;13095.0;65293.6;106166.5;-40872.9;50;56;-6;1305.87;3;31.0;335;4;0;0;0;0;1;0;0;2021
335;2021-04-01;4;2021;52198.6;13095.0;65293.6;106166.5;-40872.9;50;56;-6;1305.87;3;31.0;335;4;0;1;0;0;0;0;0;2021
335;2021-05-01;5;2021;51260.16;453.0;51713.16;65293.6;-13580.44;43;50;-7;1202.63;3;32.0;335;5;0;1;0;0;0;0;0;2021
335;2021-05-01;5;2021;51260.16;453.0;51713.16;65293.6;-13580.44;43;50;-7;1202.63;3;32.0;335;5;0;0;0;0;1;0;0;2021
335;2021-06-01;6;2021;55798.0;0.0;55798.0;51713.16;4084.84;41;43;-2;1360.93;3;33.0;335;6;0;0;0;0;1;0;0;2021
335;2021-07-01;7;2021;4410.0;0.0;4410.0;55798.0;-51388.0;1;41;-40;4410.0;3;34.0;335;7;0;0;0;0;1;0;0;2021
335;2021-08-01;8;2021;2035.0;0.0;2035.0;4410.0;-2375.0;4;1;3;508.75;3;35.0;335;8;0;0;0;0;1;0;0;2021
335;2021-09-01;9;2021;459.0;0.0;459.0;2035.0;-1576.0;2;4;-2;229.5;3;36.0;335;9;0;0;0;0;1;0;0;2021
335;2021-10-01;10;2021;2440.0;0.0;2440.0;459.0;1981.0;5;2;3;488.0;3;37.0;335;10;0;0;0;0;1;0;0;2021
368;2021-02-01;2;2021;8900.0;0.0;8900.0;14150.0;-5250.0;16;20;-4;556.25;3;28.0;368;2;0;0;0;0;1;0;0;2021
368;2021-04-01;4;2021;3345.0;0.0;3345.0;0.0;3345.0;7;0;7;477.86;5;30.0;368;4;0;0;0;0;1;0;0;2021
368;2021-05-01;5;2021;9612.0;0.0;9612.0;3345.0;6267.0;29;7;22;331.45;3;31.0;368;5;0;0;0;0;1;0;0;2021
368;2021-06-01;6;2021;8151.0;0.0;8151.0;9612.0;-1461.0;30;29;1;271.7;3;32.0;368;6;0;0;0;0;1;0;0;2021
368;2021-07-01;7;2021;26330.0;0.0;26330.0;8151.0;18179.0;43;30;13;612.33;3;33.0;368;7;0;0;0;0;1;0;0;2021
368;2021-08-01;8;2021;17059.0;0.0;17059.0;26330.0;-9271.0;31;43;-12;550.29;3;34.0;368;8;0;0;0;0;1;0;0;2021
368;2021-09-01;9;2021;20428.0;0.0;20428.0;17059.0;3369.0;45;31;14;453.96;3;35.0;368;9;0;0;0;0;1;0;0;2021
368;2021-10-01;10;2021;11312.0;0.0;11312.0;20428.0;-9116.0;36;45;-9;314.22;3;36.0;368;10;0;0;0;0;1;0;0;2021
368;2021-11-01;11;2021;12980.0;0.0;12980.0;11312.0;1668.0;32;36;-4;405.63;3;37.0;368;11;0;0;0;0;1;0;0;2021
368;2021-12-01;12;2021;8744.0;0.0;8744.0;12980.0;-4236.0;13;32;-19;672.62;3;38.0;368;12;0;0;0;0;1;0;0;2021
413;2022-01-01;1;2022;120.0;0.0;120.0;1930.0;-1810.0;2;11;-9;60.0;3;39.0;413;1;0;0;0;0;1;0;0;2022
414;2022-01-01;1;2022;6755.0;0.0;6755.0;4349.0;2406.0;6;7;-1;1125.83;3;39.0;414;1;0;0;0;0;1;0;0;2022
470;2021-02-01;2;2021;3455.3;0.0;3455.3;3599.5;-144.2;11;19;-8;314.12;3;28.0;470;2;0;0;0;0;1;0;0;2021
470;2021-03-01;3;2021;3754.6;0.0;3754.6;3455.3;299.3;16;11;5;234.66;3;29.0;470;3;0;0;0;0;1;0;0;2021
470;2021-04-01;4;2021;1058.8;0.0;1058.8;3754.6;-2695.8;5;16;-11;211.76;3;30.0;470;4;0;0;0;0;1;0;0;2021
471;2021-02-01;2;2021;13618.0;0.0;13618.0;18374.0;-4756.0;144;144;0;94.57;3;28.0;471;2;0;0;0;0;1;0;0;2021
471;2021-03-01;3;2021;14638.0;185.0;14823.0;13618.0;1205.0;149;144;5;99.48;3;29.0;471;3;0;0;0;0;1;0;0;2021
471;2021-04-01;4;2021;22705.0;0.0;22705.0;14823.0;7882.0;141;149;-8;161.03;3;30.0;471;4;0;0;0;0;1;0;0;2021
471;2021-05-01;5;2021;17288.0;0.0;17288.0;22705.0;-5417.0;148;141;7;116.81;3;31.0;471;5;0;0;0;0;1;0;0;2021
471;2021-06-01;6;2021;25416.0;0.0;25416.0;17288.0;8128.0;172;148;24;147.77;3;32.0;471;6;0;0;0;0;1;0;0;2021
471;2021-07-01;7;2021;12636.0;0.0;12636.0;25416.0;-12780.0;140;172;-32;90.26;3;33.0;471;7;0;0;0;0;1;0;0;2021
471;2021-08-01;8;2021;11073.0;0.0;11073.0;12636.0;-1563.0;87;140;-53;127.28;3;34.0;471;8;0;0;0;0;1;0;0;2021
471;2021-09-01;9;2021;25.0;0.0;25.0;11073.0;-11048.0;1;87;-86;25.0;3;35.0;471;9;0;0;0;0;1;0;0;2021
518;2022-01-01;1;2022;6942.74;0.0;6942.74;10388.45;-3445.71;35;45;-10;198.36;3;39.0;518;1;0;0;0;0;1;0;0;2022
518;2022-02-01;2;2022;8578.38;0.0;8578.38;6942.74;1635.64;40;35;5;214.46;3;40.0;518;2;0;0;0;0;1;0;0;2022
518;2022-03-01;3;2022;4635.24;0.0;4635.24;8578.38;-3943.14;24;40;-16;193.14;3;41.0;518;3;0;0;0;0;1;0;0;2022
518;2022-05-01;5;2022;5.0;0.0;5.0;0.0;5.0;1;0;1;5.0;5;43.0;518;5;0;0;0;0;1;0;0;2022
608;2021-02-01;2;2021;3990.0;0.0;3990.0;1459.28;2530.72;5;2;3;798.0;3;27.0;608;2;0;0;0;0;1;0;0;2021
608;2021-03-01;3;2021;2800.0;0.0;2800.0;3990.0;-1190.0;2;5;-3;1400.0;3;28.0;608;3;0;0;0;0;1;0;0;2021
608;2021-04-01;4;2021;1120.0;0.0;1120.0;2800.0;-1680.0;1;2;-1;1120.0;3;29.0;608;4;0;0;0;0;1;0;0;2021
608;2021-05-01;5;2021;890.09;0.0;890.09;1120.0;-229.91;1;1;0;890.09;3;30.0;608;5;0;0;0;0;1;0;0;2021
608;2021-06-01;6;2021;450.14;0.0;450.14;890.09;-439.95;3;1;2;150.05;3;31.0;608;6;0;0;0;0;1;0;0;2021
608;2021-07-01;7;2021;581.86;0.0;581.86;450.14;131.72;1;3;-2;581.86;3;32.0;608;7;0;0;0;0;1;0;0;2021
608;2021-09-01;9;2021;932.0;0.0;932.0;0.0;932.0;6;0;6;155.33;5;34.0;608;9;0;0;0;0;1;0;0;2021
608;2021-10-01;10;2021;2124.9;0.0;2124.9;932.0;1192.9;8;6;2;265.61;3;35.0;608;10;0;0;0;0;1;0;0;2021
608;2021-11-01;11;2021;1579.72;0.0;1579.72;2124.9;-545.18;7;8;-1;225.67;3;36.0;608;11;0;0;0;0;1;0;0;2021
635;2021-02-01;2;2021;0.0;97469.6;97469.6;18499.0;78970.6;121;31;90;805.53;3;27.0;635;2;0;0;0;0;1;0;0;2021
635;2021-03-01;3;2021;0.0;46411.0;46411.0;97469.6;-51058.6;65;121;-56;714.02;3;28.0;635;3;0;0;0;0;1;0;0;2021
635;2021-04-01;4;2021;0.0;28029.1;28029.1;46411.0;-18381.9;39;65;-26;718.69;3;29.0;635;4;0;0;0;0;1;0;0;2021
635;2021-05-01;5;2021;0.0;10607.6;10607.6;28029.1;-17421.5;17;39;-22;623.98;3;30.0;635;5;0;0;0;0;1;0;0;2021
635;2021-06-01;6;2021;0.0;13733.0;13733.0;10607.6;3125.4;28;17;11;490.46;3;31.0;635;6;0;0;0;0;1;0;0;2021
635;2021-07-01;7;2021;0.0;19824.8;19824.8;13733.0;6091.8;29;28;1;683.61;3;32.0;635;7;0;0;0;0;1;0;0;2021
635;2021-08-01;8;2021;0.0;13327.3;13327.3;19824.8;-6497.5;32;29;3;416.48;3;33.0;635;8;0;0;0;0;1;0;0;2021
691;2022-01-01;1;2022;550.0;0.0;550.0;3960.0;-3410.0;5;12;-7;110.0;3;38.0;691;1;0;0;0;0;1;0;0;2022
691;2022-02-01;2;2022;1430.0;0.0;1430.0;550.0;880.0;5;5;0;286.0;3;39.0;691;2;0;0;0;0;1;0;0;2022
691;2022-03-01;3;2022;2950.0;0.0;2950.0;1430.0;1520.0;11;5;6;268.18;3;40.0;691;3;0;0;0;0;1;0;0;2022
691;2022-04-01;4;2022;2145.0;0.0;2145.0;2950.0;-805.0;5;11;-6;429.0;3;41.0;691;4;0;0;0;0;1;0;0;2022
691;2022-05-01;5;2022;1210.0;0.0;1210.0;2145.0;-935.0;4;5;-1;302.5;3;42.0;691;5;0;0;0;0;1;0;0;2022
691;2022-06-01;6;2022;510.0;0.0;510.0;1210.0;-700.0;4;4;0;127.5;3;43.0;691;6;0;0;0;0;1;0;0;2022
691;2022-07-01;7;2022;145.0;0.0;145.0;510.0;-365.0;2;4;-2;72.5;3;44.0;691;7;0;0;0;0;1;0;0;2022
691;2022-09-01;9;2022;870.0;0.0;870.0;0.0;870.0;3;0;3;290.0;5;46.0;691;9;0;0;0;0;1;0;0;2022
691;2022-10-01;10;2022;720.0;0.0;720.0;870.0;-150.0;1;3;-2;720.0;3;47.0;691;10;0;0;0;0;1;0;0;2022
728;2021-05-01;5;2021;1737.0;0.0;1737.0;0.0;1737.0;14;0;14;124.07;5;9.0;728;5;0;0;0;0;1;0;0;2021
728;2021-06-01;6;2021;3190.2;0.0;3190.2;1737.0;1453.2;22;14;8;145.01;3;10.0;728;6;0;0;0;0;1;0;0;2021
728;2021-07-01;7;2021;10686.1;0.0;10686.1;3190.2;7495.9;55;22;33;194.29;3;11.0;728;7;0;0;0;0;1;0;0;2021
728;2021-08-01;8;2021;13153.8;0.0;13153.8;10686.1;2467.7;45;55;-10;292.31;3;12.0;728;8;0;0;0;0;1;0;0;2021
728;2021-09-01;9;2021;13527.2;0.0;13527.2;13153.8;373.4;74;45;29;182.8;3;13.0;728;9;0;0;0;0;1;0;0;2021
728;2021-10-01;10;2021;12173.9;0.0;12173.9;13527.2;-1353.3;44;74;-30;276.68;3;14.0;728;10;0;0;0;0;1;0;0;2021
728;2021-11-01;11;2021;3759.5;0.0;3759.5;12173.9;-8414.4;18;44;-26;208.86;3;15.0;728;11;0;0;0;0;1;0;0;2021
732;2022-01-01;1;2022;24293.0;0.0;24293.0;53339.6;-29046.6;243;429;-186;99.97;3;38.0;732;1;0;0;0;0;1;0;0;2022
732;2022-02-01;2;2022;5373.0;0.0;5373.0;24293.0;-18920.0;55;243;-188;97.69;3;39.0;732;2;0;0;0;0;1;0;0;2022
862;2022-01-01;1;2022;4403.17;0.0;4403.17;2029.61;2373.56;146;60;86;30.16;3;38.0;862;1;0;0;0;0;1;0;0;2022
862;2022-02-01;2;2022;1737.58;0.0;1737.58;4403.17;-2665.59;26;146;-120;66.83;3;39.0;862;2;0;0;0;0;1;0;0;2022
868;2021-02-01;2;2021;17229.0;0.0;17229.0;19590.0;-2361.0;8;7;1;2153.63;3;27.0;868;2;0;0;0;0;1;0;0;2021
868;2021-03-01;3;2021;25028.0;0.0;25028.0;17229.0;7799.0;6;8;-2;4171.33;3;28.0;868;3;0;0;0;0;1;0;0;2021
868;2021-04-01;4;2021;30929.0;0.0;30929.0;25028.0;5901.0;8;6;2;3866.13;3;29.0;868;4;0;0;0;0;1;0;0;2021
868;2021-05-01;5;2021;21544.0;0.0;21544.0;30929.0;-9385.0;8;8;0;2693.0;3;30.0;868;5;0;0;0;0;1;0;0;2021
868;2021-07-01;7;2021;15915.0;0.0;15915.0;0.0;15915.0;6;0;6;2652.5;5;32.0;868;7;0;0;0;0;1;0;0;2021
868;2021-08-01;8;2021;5900.0;0.0;5900.0;15915.0;-10015.0;2;6;-4;2950.0;3;33.0;868;8;0;0;0;0;1;0;0;2021
870;2022-01-01;1;2022;12038.0;0.0;12038.0;8475.0;3563.0;12;12;0;1003.17;3;38.0;870;1;0;0;0;0;1;0;0;2022
870;2022-02-01;2;2022;7470.0;0.0;7470.0;12038.0;-4568.0;8;12;-4;933.75;3;39.0;870;2;0;0;0;0;1;0;0;2022
893;2022-01-01;1;2022;1348.0;0.0;1348.0;0.0;1348.0;8;0;8;168.5;5;38.0;893;1;0;0;0;0;1;0;0;2022
