rec_est_id;rec_month_part;rec_year_part;rec_month_mf_antecipated;rec_month_mf_not_antecipated;rec_previous_month_mf_delta;rec_previous_month_qtd_mov_delta;rec_month_ticket_medio;rec_registered_month;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef;qtd_produtos;category_change;already_churn;churn_count;rec_monthly_category
9404;4;2021;5380.0;0.0;-5430.0;-11;256.19;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9404;5;2021;3000.0;0.0;-2380.0;-10;272.73;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9404;6;2021;3660.0;0.0;660.0;-1;366.0;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9421;2;2021;60.0;0.0;40.0;3;15.0;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9421;3;2021;22.1;0.0;-37.9;-2;11.05;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9421;9;2021;37.0;0.0;37.0;1;37.0;12.0;0;0;0;0;1;0;0;1;2.0;0;0;5
9444;2;2021;200.0;0.0;-85.08;-2;200.0;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9444;3;2021;52.02;0.0;-147.98;2;17.34;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9444;4;2021;170.0;0.0;117.98;0;56.67;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9444;7;2021;54.0;0.0;54.0;2;27.0;9.0;0;0;0;0;1;0;0;1;2.0;0;0;5
9444;9;2021;100.0;0.0;100.0;1;100.0;11.0;0;0;0;0;1;0;0;1;0.0;0;0;5
9449;2;2021;6271.67;0.0;-2643.33;-8;391.98;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9449;3;2021;6003.77;200.0;-67.9;-6;620.38;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9553;2;2021;6250.0;0.0;-890.0;-9;312.5;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9553;3;2021;330.0;0.0;-5920.0;-17;110.0;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9625;2;2022;337.5;0.0;337.5;7;48.21;16.0;0;0;0;0;1;0;0;1;0.0;0;0;5
9713;1;2022;311.24;0.0;311.24;1;311.24;15.0;0;0;0;0;1;0;0;1;0.0;0;0;5
9749;2;2021;4235.0;0.0;2788.0;2;151.25;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9749;3;2021;4910.0;250.0;925.0;3;166.45;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9749;4;2021;8180.0;0.0;3020.0;16;174.04;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9749;5;2021;11639.0;0.0;3459.0;11;200.67;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9749;6;2021;12522.0;0.0;883.0;-1;219.68;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9749;7;2021;8950.0;0.0;-3572.0;-4;168.87;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9749;8;2021;9655.0;0.0;705.0;4;169.39;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9749;9;2021;13135.0;0.0;3480.0;12;190.36;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9749;10;2021;10205.0;0.0;-2930.0;-5;159.45;12.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9749;11;2021;6800.0;0.0;-3405.0;-28;188.89;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9761;2;2021;1601.0;0.0;-1191.0;-3;84.26;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9761;3;2021;4183.0;309.0;2891.0;-10;499.11;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9761;4;2021;2374.0;0.0;-2118.0;9;131.89;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9761;5;2021;797.5;0.0;-1576.5;-12;132.92;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9761;6;2021;650.0;0.0;-147.5;1;92.86;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9761;7;2021;312.0;0.0;-338.0;-3;78.0;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9762;1;2022;25.0;0.0;-137.0;-4;12.5;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9762;2;2022;355.0;0.0;330.0;10;29.58;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9762;3;2022;130.0;0.0;-225.0;-11;130.0;17.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9774;1;2022;192.0;0.0;127.0;0;48.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9774;3;2022;90.0;0.0;90.0;2;45.0;17.0;0;0;0;0;1;0;0;1;2.0;0;0;5
9774;6;2022;360.74;0.0;360.74;10;36.07;20.0;0;0;0;0;1;0;0;1;0.0;0;0;5
9774;7;2022;1296.3;0.0;935.56;44;24.01;21.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
9774;8;2022;1818.8;0.0;522.5;10;28.42;22.0;0;0;0;0;1;1;0;2;0.0;0;0;3
9774;9;2022;2542.34;0.0;723.54;11;33.9;23.0;0;0;0;0;1;1;0;2;0.0;0;0;3
9774;10;2022;2851.5;0.0;309.16;15;31.68;24.0;0;0;0;0;1;1;0;2;0.0;0;0;3
9774;11;2022;3057.3;0.0;205.8;7;31.52;25.0;0;0;0;0;1;1;0;2;0.0;0;0;3
9774;12;2022;1066.25;0.0;-1991.05;-53;24.23;26.0;0;0;0;0;1;1;0;2;0.0;0;0;3
9774;1;2023;2589.0;0.0;1522.75;21;39.83;27.0;0;0;0;0;1;1;0;2;0.0;0;0;3
9774;2;2023;996.2;0.0;-1592.8;-51;71.16;28.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9866;1;2022;110.95;0.0;-421.92;-6;110.95;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9866;3;2022;77.48;0.0;77.48;1;77.48;17.0;0;0;0;0;1;0;0;1;2.0;0;0;5
9866;4;2022;55.0;0.0;-22.48;0;55.0;18.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
9939;2;2021;8671.39;0.0;-4198.6;-97;123.88;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9939;3;2021;12069.2;176.0;3573.81;85;79.0;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9939;4;2021;12898.66;0.0;653.46;26;71.26;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9939;5;2021;7662.37;0.0;-5236.29;-5;43.54;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9939;6;2021;6513.47;0.0;-1148.9;-29;44.31;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9939;7;2021;5433.87;0.0;-1079.6;-11;39.95;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9939;8;2021;4714.82;0.0;-719.05;-24;42.1;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9939;9;2021;4196.68;0.0;-518.14;-8;40.35;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9939;10;2021;3362.38;0.0;-834.3;-18;39.1;12.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9939;11;2021;243.47;0.0;-3118.91;-79;34.78;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9973;1;2022;20333.5;0.0;-19770.2;-142;120.32;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9973;2;2022;25224.01;0.0;4890.51;31;126.12;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9973;3;2022;8360.8;0.0;-16863.21;-134;126.68;17.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9981;1;2022;41449.81;0.0;4025.26;86;142.93;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9981;2;2022;30726.57;0.0;-10723.24;-84;149.16;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9981;3;2022;18163.1;0.0;-12563.47;-64;127.91;17.0;0;0;0;0;1;0;0;1;0.0;0;0;3
9981;4;2022;18318.29;0.0;155.19;12;118.95;18.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10001;1;2022;4192.0;0.0;-2270.0;-3;465.78;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10045;1;2022;195.0;0.0;-64.0;-1;65.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10045;2;2022;80.0;0.0;-115.0;-1;40.0;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;2;2021;112083.05;0.0;35642.69;19;1109.73;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;3;2021;143474.34;2331.43;33722.72;22;1185.41;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;4;2021;131742.03;0.0;-14063.74;19;927.76;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;5;2021;138401.39;0.0;6659.36;2;961.12;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;6;2021;132797.53;0.0;-5603.86;22;799.99;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;7;2021;173587.25;0.0;40789.72;23;918.45;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;8;2021;83020.23;0.0;-90567.02;-109;1037.75;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;9;2021;34971.29;0.0;-48048.94;-43;945.17;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;10;2021;35343.15;0.0;371.86;-10;1309.01;12.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;11;2021;35072.77;0.0;-270.38;4;1131.38;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10179;12;2021;19358.69;0.0;-15714.08;-11;967.93;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10223;1;2022;289.99;0.0;-26492.8;-55;96.66;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10338;1;2022;280.0;0.0;-4177.39;-4;280.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10367;2;2021;1160.0;0.0;370.0;1;68.24;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10367;3;2021;1350.89;0.0;190.89;0;79.46;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10367;4;2021;1312.99;0.0;-37.9;1;72.94;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10367;5;2021;1112.89;0.0;-200.1;1;58.57;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10367;6;2021;894.99;0.0;-217.9;-3;55.94;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10367;7;2021;937.98;0.0;42.99;-2;67.0;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10410;2;2021;28809.0;0.0;-10581.0;-8;1028.89;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10410;3;2021;2476.0;0.0;-26333.0;-24;619.0;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10410;4;2021;11802.0;0.0;9326.0;7;1072.91;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10410;5;2021;16312.16;0.0;4510.16;13;679.67;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10410;6;2021;15305.48;0.0;-1006.68;-20;3826.37;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10410;7;2021;7680.0;0.0;-7625.48;0;1920.0;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10410;8;2021;1630.0;0.0;-6050.0;-2;815.0;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;1;2022;0.0;16259.0;-4406.0;1;306.77;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;2;2022;0.0;19183.0;2924.0;-4;391.49;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;3;2022;0.0;5743.0;-13440.0;-29;287.15;17.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;4;2022;0.0;9404.0;3661.0;11;303.35;18.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;5;2022;0.0;6684.0;-2720.0;4;190.97;19.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;6;2022;0.0;8939.0;2255.0;0;255.4;20.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;7;2022;0.0;2206.0;-6733.0;-22;169.69;21.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;8;2022;0.0;9236.0;7030.0;3;577.25;22.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;9;2022;0.0;3750.0;-5486.0;-12;937.5;23.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10416;10;2022;0.0;0.01;-3749.99;-3;0.01;24.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10430;1;2022;8889.65;0.0;-1553.85;-41;35.56;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10430;2;2022;9003.5;0.0;113.85;9;34.76;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10430;3;2022;4586.5;0.0;-4417.0;-129;35.28;17.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10430;4;2022;40.0;0.0;-4546.5;-129;40.0;18.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10445;3;2021;0.01;0.0;0.01;1;0.01;5.0;0;0;0;0;1;0;0;1;0.0;0;0;5
10455;2;2021;10201.79;0.0;-38.02;15;20.82;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;3;2021;13330.13;56.0;3184.34;104;22.54;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;4;2021;14265.7;0.0;879.57;37;22.61;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;5;2021;19228.45;0.0;4962.75;214;22.76;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;6;2021;16013.16;0.0;-3215.29;-175;23.9;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;7;2021;7559.75;0.0;-8453.41;-359;24.31;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;8;2021;1988.08;0.0;-5571.67;-218;21.38;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;9;2021;1224.5;0.0;-763.58;-31;19.75;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;10;2021;1786.5;0.0;562.0;7;25.89;12.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;11;2021;1865.4;0.0;78.9;25;19.84;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10455;12;2021;1506.49;0.0;-358.91;-26;22.15;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10475;1;2022;2006.6;0.0;154.0;2;401.32;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11138;1;2022;7629.4;0.0;1257.0;-3;2543.13;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11138;4;2022;13.9;0.0;13.9;1;13.9;17.0;0;0;0;0;1;0;0;1;2.0;0;0;5
11693;1;2022;4190.0;229.99;-9024.11;-60;142.58;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11693;2;2022;1005.0;5804.6;2389.61;15;148.03;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11693;3;2022;0.0;500.0;-6309.6;-42;125.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11693;4;2022;1664.99;30202.0;31366.99;160;194.31;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11693;5;2022;12176.48;0.0;-19690.51;-87;158.14;17.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11693;6;2022;9429.99;0.0;-2746.49;-20;165.44;18.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11693;7;2022;3580.0;65.0;-5784.99;-38;191.84;19.0;0;0;0;0;1;1;0;2;0.0;0;0;3
11693;8;2022;6230.0;0.0;2585.0;14;188.79;20.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11693;9;2022;415.0;0.0;-5815.0;-28;83.0;21.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11750;2;2021;2100.91;0.0;903.91;0;233.43;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11750;3;2021;659.24;0.0;-1441.67;-2;94.18;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11750;4;2021;2252.0;0.0;1592.76;2;250.22;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11750;5;2021;1158.0;0.0;-1094.0;0;128.67;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11750;6;2021;2087.0;0.0;929.0;2;189.73;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11750;7;2021;1009.9;0.0;-1077.1;-2;112.21;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11750;9;2021;23.0;0.0;23.0;1;23.0;9.0;0;0;0;0;1;0;0;1;2.0;0;0;5
11805;2;2021;54099.0;0.0;1592.99;-20;535.63;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11805;3;2021;46772.0;150.0;-7177.0;3;451.17;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11805;4;2021;87430.0;0.0;40508.0;45;586.78;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11805;5;2021;63175.0;0.0;-24255.0;-34;549.35;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11805;6;2021;43440.0;0.0;-19735.0;-23;472.17;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11805;7;2021;52547.0;0.0;9107.0;3;553.13;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11805;8;2021;23510.0;0.0;-29037.0;-49;511.09;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;2;2021;4197.0;0.0;-760.0;8;77.72;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;3;2021;4513.0;0.0;316.0;7;73.98;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;4;2021;4331.0;0.0;-182.0;-13;90.23;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;5;2021;10195.5;0.0;5864.5;-4;231.72;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;6;2021;8286.0;0.0;-1909.5;9;156.34;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;7;2021;5261.0;0.0;-3025.0;-4;107.37;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;8;2021;7454.0;0.0;2193.0;11;124.23;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;9;2021;9963.0;0.0;2509.0;0;166.05;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;10;2021;8895.0;0.0;-1068.0;-12;185.31;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;11;2021;9630.0;0.0;735.0;14;155.32;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11875;12;2021;1761.0;0.0;-7869.0;-59;587.0;12.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11970;1;2022;148879.03;0.0;-1706321.87;-1260;1283.44;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12034;2;2021;12183.65;0.0;-14803.0;-1;1522.96;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12034;3;2021;19273.97;0.0;7090.32;1;2141.55;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12034;4;2021;53436.18;0.0;34162.21;11;2671.81;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12034;5;2021;22484.96;0.0;-30951.22;-9;2044.09;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12034;6;2021;3984.05;0.0;-18500.91;-4;569.15;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12034;7;2021;24994.64;0.0;21010.59;-2;4998.93;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12034;8;2021;49676.27;0.0;24681.63;2;7096.61;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12034;9;2021;16018.29;0.0;-33657.98;0;2288.33;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12034;10;2021;4358.89;0.0;-11659.4;-5;2179.45;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12123;1;2022;668.09;0.0;629.51;1;222.7;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12123;2;2022;959.38;0.0;291.29;-2;959.38;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12180;2;2021;12310.0;0.0;-7381.0;-7;246.2;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12180;3;2021;320.0;0.0;-11990.0;-48;160.0;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12180;5;2021;16073.0;0.0;16073.0;35;459.23;5.0;0;0;0;0;1;0;0;1;2.0;0;0;5
12180;6;2021;12696.0;0.0;-3377.0;7;302.29;6.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
12180;7;2021;25210.0;0.0;12514.0;9;494.31;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12180;8;2021;12047.0;0.0;-13163.0;-18;365.06;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12180;9;2021;11592.5;0.0;-454.5;-6;429.35;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12180;10;2021;94.0;0.0;-11498.5;-26;94.0;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12205;1;2022;1974.0;0.0;-2241.0;1;219.33;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12205;2;2022;3871.32;0.0;1897.32;-4;774.26;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12205;3;2022;348.0;0.0;-3523.32;-3;174.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12370;1;2022;11776.63;0.0;406.61;-12;154.96;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12398;1;2022;4842.6;0.0;38.0;-5;605.33;13.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12642;2;2022;535.0;0.0;535.0;19;28.16;14.0;0;0;0;0;1;0;0;1;0.0;0;0;5
12642;4;2022;700.0;0.0;700.0;16;43.75;16.0;0;0;0;0;1;0;0;1;0.0;0;0;5
12680;2;2021;5095.0;0.0;-19615.0;-8;727.86;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12680;3;2021;24640.0;0.0;19545.0;10;1449.41;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12680;4;2021;23550.0;0.0;-1090.0;-6;2140.91;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12680;5;2021;31927.0;0.0;8377.0;4;2128.47;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12736;2;2021;582.0;0.0;582.0;4;145.5;2.0;0;0;0;0;1;0;0;1;0.0;0;0;6
12736;3;2021;8200.02;0.0;7618.02;3;1171.43;3.0;0;0;0;0;1;0;0;1;-3.0;0;0;3
12736;5;2021;745.05;0.0;745.05;17;43.83;5.0;0;0;0;0;1;0;0;1;2.0;0;0;5
12736;6;2021;1892.5;0.0;1147.45;9;72.79;6.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
12736;7;2021;991.0;0.0;-901.5;-4;45.05;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12736;8;2021;105.0;0.0;-886.0;-20;52.5;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12736;9;2021;1807.0;0.0;1702.0;32;53.15;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12737;2;2021;1250.0;0.0;-877.22;-3;178.57;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12737;4;2021;380.0;0.0;380.0;2;190.0;4.0;0;0;0;0;1;0;0;1;2.0;0;0;5
12737;5;2021;500.0;0.0;120.0;0;250.0;5.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
12737;6;2021;770.0;0.0;270.0;2;192.5;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12737;7;2021;2454.0;0.0;1684.0;3;350.57;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12737;8;2021;2699.8;0.0;245.8;-2;539.96;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12737;9;2021;4053.59;0.0;1353.79;4;450.4;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12737;10;2021;1150.0;0.0;-2903.59;-7;575.0;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12738;2;2021;3331.0;0.0;557.0;1;144.83;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12738;3;2021;3260.33;0.0;-70.67;-3;163.02;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12738;4;2021;2579.0;0.0;-681.33;0;128.95;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12738;5;2021;2677.0;0.0;98.0;-4;167.31;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12738;6;2021;685.0;0.0;-1992.0;-15;685.0;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12738;7;2021;461.0;0.0;-224.0;9;46.1;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12738;8;2021;148.0;0.0;-313.0;-7;49.33;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;2;2021;11506.0;0.0;-2524.0;2;255.69;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;3;2021;16637.0;430.0;5561.0;6;334.65;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;4;2021;12152.0;0.0;-4915.0;-14;328.43;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;5;2021;11802.0;0.0;-350.0;3;295.05;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;6;2021;18636.0;0.0;6834.0;15;338.84;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;7;2021;12981.0;0.0;-5655.0;-8;276.19;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;8;2021;18476.0;0.0;5495.0;3;369.52;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;9;2021;18917.0;0.0;441.0;3;356.92;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;10;2021;14545.01;0.0;-4371.99;-6;309.47;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;11;2021;12922.0;0.0;-1623.01;-14;391.58;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12740;12;2021;8733.0;0.0;-4189.0;-12;415.86;12.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12759;2;2021;545.51;0.0;-15222.38;-29;181.84;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12759;3;2021;4490.0;530.0;4474.49;1;1255.0;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12759;4;2021;3722.0;0.0;-1298.0;1;744.4;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12759;5;2021;4050.12;0.0;328.12;1;675.02;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12759;6;2021;2344.51;0.0;-1705.61;-2;586.13;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12759;7;2021;5308.51;0.0;2964.0;13;312.27;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12878;2;2021;2229.5;0.0;1738.5;11;123.86;1.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12878;3;2021;500.0;0.0;-1729.5;-13;100.0;1.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12878;7;2021;715.0;0.0;715.0;2;357.5;6.0;0;0;0;0;1;0;0;1;2.0;0;0;5
12878;8;2021;710.0;0.0;-5.0;0;355.0;7.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
12878;9;2021;351.0;0.0;-359.0;1;117.0;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
12934;2;2022;117.0;0.0;117.0;4;29.25;13.0;0;0;0;0;1;0;0;1;0.0;0;0;5
12934;3;2022;15.0;0.0;-102.0;-3;15.0;14.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
